Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
6717,2,,1528755371,0,,15465,,,,1,,6696,,
6718,2,,1528758130,2,,15465,,,,0,,3009,,
6719,2,,1528758363,0,,15465,,,,0,,6678,,
6721,1,,1528776147,2,39,6114,How to implement a contextual reinforcement learning model?,reinforcement-learning,1,0,,,,
6722,2,,1528777679,2,,1581,,,,0,,6702,,
6723,2,,1528781119,2,,1847,,,,0,,6721,,
6724,1,6729,1528793120,1,149,16230,Complete deep learning text classification with Python example,"deep-learning,python,reference-request",2,2,,,,
6725,2,,1528805529,1,,4302,,,,3,,3502,,
6726,2,,1528814542,0,,4302,,,,0,,3731,,
6727,2,,1528817535,1,,11069,,,,0,,5919,,
6728,1,,1528828555,1,62,16210,What are the top contributions from neuroscience to AI and viceversa? How much progress has been made from the interaction between these two fields?,"reference-request,cognitive-science,brain,academia",3,0,,,,
6729,2,,1528839522,2,,16240,,,,0,,6724,,
6730,2,,1528841996,1,,15919,,,,0,,6724,,
6731,2,,1528842766,2,,16240,,,,2,,6728,,
6732,2,,1528848045,0,,4302,,,,2,,4456,,
6733,2,,1528858070,0,,1847,,,,0,,4456,,
6736,2,,1528874537,0,,1671,,,,0,,6707,,
6739,2,,1528877010,0,,15919,,,,2,,6696,,
6740,2,,1528877183,1,,1671,,,,2,,6702,,
6741,1,6743,1528877626,4,56,16258,"Regression with more than one output, neural network","neural-networks,deep-learning,deep-network,ai-basics,getting-started",1,1,1,,,
6742,2,,1528877675,1,,15919,,,,0,,6702,,
6743,2,,1528878702,3,,15919,,,,0,,6741,,
6744,2,,1528891901,1,,16264,,,,1,,6314,,
6745,1,,1528905157,1,52,15587,Kohonen clustering of flowers,"neural-networks,unsupervised-learning,som",0,4,,,,
6748,1,,1528908244,2,84,16265,Reinforcement Learning in Commercial Strategy Games,"reinforcement-learning,tensorflow,game-ai,getting-started,gaming",0,2,,,,
6749,1,,1528910609,1,41,16142,Implementing deep learning papers for the beiginners,"python,reference-request",0,2,0,,1528958284,
6750,1,6752,1528921437,3,25,9941,How to apply a kernel to an image?,image-recognition,1,0,,,,
6751,1,,1528922239,2,21,11571,GUI for a blackboard system,multi-agent-systems,0,0,,,,
6752,2,,1528923031,3,,1847,,,,0,,6750,,
6753,1,6754,1528931649,2,18,16255,Why are GRU and LSTM better than old types of RNN?,"ai-design,recurrent-neural-networks",1,0,,,,
6754,2,,1528931734,1,,15465,,,,0,,6753,,
6755,1,,1528932922,0,30,16142,"Listen, Attend and Spell","ai-basics,python,recurrent-neural-networks,terminology,concepts",0,1,0,,,
6756,1,6759,1528939777,2,111,13252,"Elon musk's comment on ""non-benign AI scenarios""","deep-learning,ai-design,deep-network,strong-ai",1,12,1,,,
6757,1,,1528975361,1,30,16280,Minimax with only max,"ai-design,search,game-theory,multi-agent-systems,minimax",1,1,,,,
6758,2,,1528975903,0,,1671,,,,0,,6757,,
6759,2,,1528976425,2,,1671,,,,0,,6756,,
6760,1,,1528982364,1,71,2629,Object recognition by two or more traits that are orthogonal (informally speaking),"neural-networks,convolutional-neural-networks,image-recognition,training,object-recognition",0,0,1,,,
6761,2,,1529003997,1,,13252,,,,0,,6333,,
6762,1,6764,1529017916,2,39,16286,Action Probability with Thompson Sampling in Deep Reinforcement Learning,"deep-learning,reinforcement-learning,q-learning,dropout",1,0,,,,
6763,2,,1529019769,0,,2193,,,,0,,2777,,
6764,2,,1529026607,1,,1847,,,,0,,6762,,
6765,1,,1529026824,6,139,16291,Is there any scientific/mathematical argument that prevents deep learning from ever producing strong AI?,"deep-learning,strong-ai,math,theorics,superintelligence",1,5,2,,,
6766,1,,1529027764,2,146,9941,Is there something like OpenCV for voice recognition & NLP?,"natural-language-processing,reference-request,software-evaluation,voice-recognition,c++",3,3,2,,,
6767,2,,1529032469,2,,16136,,,,0,,6766,,
6768,2,,1529034495,1,,1581,,,,0,,6728,,
6769,2,,1529036563,2,,1581,,,,0,,6766,,
6770,1,,1529037160,4,56,9053,Detect visual attention area in an image,"machine-learning,image-recognition,algorithm,computer-vision,pattern-recognition",2,3,2,,,
6771,2,,1529038983,0,,12630,,,,3,,6765,,
6772,1,,1529101789,2,84,16300,How does Microsoft use AI to make Windows 10 updates smoother,"machine-learning,definitions",1,2,,,,
6774,2,,1529109917,1,,15465,,,,0,,6766,,
6775,2,,1529111440,0,,15465,,,,0,,6728,,
6776,1,,1529146989,4,97,16308,What do neural connection weights represent 'conceptually'?,"neural-networks,deep-learning,deep-network,artificial-neuron,concepts",2,2,2,,,
6777,2,,1529167151,2,,16313,,,,0,,4581,,
6778,1,,1529192005,2,71,15517,Reinforcement Learning over an MDP that is actually a POMDP,"reinforcement-learning,theorics,probabilistic",1,0,,,,
6779,1,6786,1529269736,0,49,11571,How many researcher are needed to develop a humanoid robot?,research,1,5,,,,
6780,2,,1529271567,0,,15919,,,,0,,3753,,
6781,1,6787,1529271786,0,112,16322,"Is Really ""AI"" Light Years Away from achieving Cognitive Ability of Human?","strong-ai,agi,human-like,superintelligence,mythology-of-ai",1,5,1,,,
6782,2,,1529273158,0,,15919,,,,0,,6102,,
6783,1,6785,1529279346,1,29,11584,Can Q-learning working in a multi agent environment where every agent learns a behaviour independently?,"reinforcement-learning,q-learning,multi-agent-systems",1,0,,,,
6784,1,6797,1529283674,3,62,15506,How AI can help learn mathematics?,ai-community,1,3,1,,,
6785,2,,1529297950,2,,6861,,,,2,,6783,,
6786,2,,1529302941,2,,1671,,,,0,,6779,,
6787,2,,1529304085,2,,1671,,,,2,,6781,,
6788,2,,1529307346,0,,1671,,,,0,,1930,,
6789,1,6794,1529314347,3,89,16199,Why should weights of Neural Networks be initialized to random numbers?,"neural-networks,training,concepts",3,2,1,,,
6791,2,,1529320640,2,,16199,,,,2,,6776,,
6792,2,,1529328527,0,,6861,,,,2,,6789,,
6793,2,,1529351643,2,,9062,,,,5,,6789,,
6794,2,,1529357148,4,,1847,,,,10,,6789,,
6795,2,,1529361042,1,,15465,,,,0,,4216,,
6796,1,,1529361579,0,17,16348,Building a VAE architecture to reconstruct images,"neural-networks,deep-learning,convolutional-neural-networks,unsupervised-learning,architecture",0,0,,,,
6797,2,,1529367965,1,,11571,,,,0,,6784,,
6798,1,,1529372203,0,18,11556,How do I represent multiple orders of magnitude effectively in a NN output layer?,"neural-networks,machine-learning",0,4,,,,
6799,1,,1529372729,1,83,9947,Speeding up CNN training,"neural-networks,machine-learning,convolutional-neural-networks",2,9,1,,,
6800,1,,1529373194,23,4109,16322,Is Artificial Intelligence Vulnerable To Hacking?,"ai-design,strong-ai,agi,ai-community,ai-safety",9,4,11,,,
6801,2,,1529378481,1,,16322,,,,2,,6799,,
6802,2,,1529379678,4,,16351,,,,0,,6800,,
6803,1,,1529380389,2,22,16352,Strong and Weak Dominance Table,game-theory,0,2,,,,
6804,2,,1529381441,1,,15465,,,,0,,6800,,
6805,2,,1529383713,5,,16354,,,,6,,6800,,
6806,2,,1529390151,6,,7800,,,,2,,6800,,
6808,2,,1529392438,16,,15114,,,,2,,6800,,
6809,1,6811,1529403560,3,146,16355,What are neural networks?,"neural-networks,ai-basics,concepts",3,0,2,,,
6810,1,6848,1529405015,3,33,7800,Digital Rights and Agents talking to humans,"legal,digital-rights",1,0,1,,,
6811,2,,1529409298,6,,16362,,,,2,,6809,,
6812,2,,1529416627,0,,16367,,,,0,,6800,,
6813,2,,1529422276,3,,16369,,,,2,,6800,,
6814,1,6815,1529422978,2,69,16371,Question classification according to chapters,"machine-learning,deep-learning,classification,natural-language-processing",2,1,,,,
6815,2,,1529436094,1,,9062,,,,3,,6814,,
6816,2,,1529445234,1,,15465,,,,2,,6809,,
6817,2,,1529445585,1,,15465,,,,0,,6799,,
6818,2,,1529452034,0,,16378,,,,1,,6776,,
6819,2,,1529452576,1,,2193,,,,3,,6814,,
6820,2,,1529452943,1,,1847,,,,2,,6778,,
6821,2,,1529466017,1,,1581,,,,1,,6800,,
6823,1,6891,1529471635,2,38,16353,NEAT: Speciation,"evolutionary-algorithms,neat",1,1,1,,,
6824,1,,1529471812,1,34,16322,Deep Q-Network concepts and implementation,"ai-basics,q-learning,implementation,concepts,dqn",0,3,1,,,
6826,1,,1529480395,2,35,16408,If use the weights from previous iteration of a k-fold cross validation to seed a neural network classifier would I be overfitting?,"neural-networks,machine-learning,classification,training,python",1,1,,,,
6827,1,6847,1529485386,2,69,14862,The analysis of the dynamic behaviour of neural networks involving the application of feedback,neural-networks,1,3,,,,
6832,1,,1529508146,2,31,16414,Q Learning with Multiple Agents Design,"machine-learning,reinforcement-learning,q-learning,multi-agent-systems",0,2,1,,,
6834,1,,1529534434,1,52,16322,How basically AI synthesize thinking?,"ai-design,learning-algorithms,concepts,alphago,alphago-zero",0,4,2,,,
6835,2,,1529541338,1,,16322,,,,1,,6826,,
6836,1,6862,1529546423,3,108,9947,Are Neural Net architectures accidental discoveries?,"neural-networks,ai-design,ai-community",3,0,1,,,
6837,2,,1529550979,2,,16322,,,,2,,6836,,
6838,2,,1529555380,2,,16426,,,,0,,5369,,
6839,2,,1529561197,1,,4302,,,,0,,6800,,
6840,2,,1529572065,0,,7800,,,,0,,6094,,
6846,1,,1529596274,2,28,16435,How can I simulate responses from the distribution of human intelligence?,"machine-learning,human-like",1,0,2,,,
6847,2,,1529611088,0,,9947,,,,0,,6827,,
6848,2,,1529613178,3,,9062,,,,0,,6810,,
6849,2,,1529615213,0,,16426,,,,0,,4629,,
6850,1,,1529616259,3,56,16441,How to actually teach the ANN the resulting weights of different training inputs?,"neural-networks,training",2,6,,,,
6851,2,,1529630940,2,,1847,,,,0,,6846,,
6852,1,,1529640904,2,116,16322,Infinite Monkey Theorem,"singularity,automation",1,6,2,,,
6853,2,,1529647450,1,,1581,,,,0,,6083,,
6854,2,,1529650251,1,,14924,,,,0,,6809,,
6855,1,6962,1529651614,1,81,14924,Thoughts on Apple Mac Pro vs GCP/AWS for Deep Learning?,"machine-learning,deep-learning,hardware,hardware-evaluation,soft-question",1,0,,,,
6856,2,,1529655072,1,,16451,,,,4,,6836,,
6857,2,,1529660852,0,,16454,,,,2,,4766,,
6858,1,,1529661895,0,45,16457,"""We have to regularize all the input data so it's numerical (in a Neural Network)"" -- is this correct?","neural-networks,machine-learning",0,5,,,,
6859,1,,1529662719,1,163,16078,How to load an image into tensorflow.js code which reads handwritten numbers and clasify them,"machine-learning,convolutional-neural-networks,image-recognition",1,0,,,,
6860,1,6864,1529700730,2,55,10549,Why Feature Scaling for skewed contour?,"neural-networks,machine-learning,gradient-descent",1,0,,,,
6862,2,,1529704792,2,,1847,,,,0,,6836,,
6863,1,,1529706313,1,13,16466,How to adapt RNNs to variable frequency / framerate of inputs?,recurrent-neural-networks,0,3,,,,
6864,2,,1529706861,1,,9947,,,,0,,6860,,
6865,1,6869,1529712461,3,92,11571,Finding goals in Hierarchical Reinforcement Learning,"reinforcement-learning,control-problem,topology,robotics,autonomous-vehicles",1,0,,,,
6868,1,,1529738743,2,64,16474,Machine Learning - Is selected models combination good?,"machine-learning,classification,python,models,performance",1,4,,,,
6869,2,,1529739522,2,,4302,,,,2,,6865,,
6870,2,,1529766848,0,,4302,,,,0,,6868,,
6872,1,6879,1529775606,6,207,16480,An Artificial Endocannabinoid System,"neural-networks,emotional-intelligence,biology,brain",1,8,1,,,
6874,1,,1529827903,1,33,7800,Data to Google Machine Learning,"machine-learning,deep-learning,google-cloud",0,1,1,,,
6875,1,,1529836862,3,72,6390,"What is the purpose of ""reshaping it into the shape the network expects and scaling it so that all values are in the [0, 1] interval.""?","neural-networks,machine-learning,deep-learning,convolutional-neural-networks",2,1,,,,
6876,2,,1529857071,0,,14723,,,,4,,6875,,
6877,2,,1529875132,-1,,9947,,,,3,,6875,,
6878,1,,1529875185,2,56,16496,LDA performs much better than other methods,machine-learning,1,0,1,,,
6879,2,,1529886400,5,,9203,,,,5,,6872,,
6880,1,,1529890055,4,66,12957,What kind of neural network architecture do I use to classify images into one hundred thousand classes?,"neural-networks,deep-learning,convolutional-neural-networks,classification",3,0,1,,,
6881,1,,1529893705,0,18,9941,"A question about visualizing ""Lucas-Kanade(optical flow)"" algorithm","algorithm,computer-vision",0,0,,,,
6882,2,,1529897718,1,,9608,,,,1,,6880,,
6883,2,,1529899702,1,,11069,,,,0,,6880,,
6884,2,,1529901777,0,,9608,,,,0,,6878,,
6885,2,,1529909591,1,,14723,,,,0,,6859,,
6886,2,,1529934726,2,,16101,,,,0,,6880,,
6887,2,,1529947030,1,,16101,,,,0,,4601,,
6889,1,6900,1529966034,-1,36,16522,GPU to train object recognition neural networks,"computer-vision,hardware",1,2,,,,
6890,1,,1529972983,3,163,16322,Human Intelligence Vs Artificial Intelligence,"intelligent-agent,human-like,ai-community,intelligence-testing,rationality",3,5,2,,,
6891,2,,1529973312,0,,16101,,,,0,,6823,,
6892,1,7296,1529973569,6,115,16354,What tools are used to deal with adversarial examples problem?,"ai-design,strong-ai,security,ai-safety",1,4,3,,,
6893,2,,1529993615,-1,,11571,,,,2,,6890,,
6897,1,6901,1530004810,2,29,15935,analogy between reinforcement learning and webservers?,"reinforcement-learning,concepts",1,0,,,,
6898,1,,1530005034,4,61,15935,What algorithms does stackoverflow use for classifying duplicate questions?,natural-language-processing,1,1,,,,
6899,1,,1530005205,6,115,15935,How to prevent overfitting in stacked models?,machine-learning,1,7,2,,,
6900,2,,1530011112,0,,15465,,,,0,,6889,,
6901,2,,1530011521,1,,1847,,,,0,,6897,,
6902,1,,1530014833,2,51,16258,How to build my own dataset and model for an LSTM neural network,"neural-networks,deep-learning,deep-network,recurrent-neural-networks,getting-started",2,0,,,,
6903,1,,1530018006,3,158,16533,AI Beginners Book,"ai-design,python,getting-started,reference-request,java",5,2,2,,,
6904,2,,1530023585,1,,16537,,,,0,,6903,,
6905,1,6907,1530048381,1,41,16541,What are the internal concepts incorporated in IBM's Watson platform?,"neural-networks,deep-learning,natural-language-processing,chat-bots,watson",1,0,,,,
6906,1,,1530049756,2,21,11933,How do to mitigate or design out hidden feedback loops when designing ML systems?,"machine-learning,data-science,imperfect-information",0,0,1,,,
6907,2,,1530050818,1,,11571,,,,2,,6905,,
6908,1,6913,1530052605,1,33,16542,Regression with neural network (MLP) has tendency to yield values 0 and 1,"mlp,node-js,javascript",1,4,,,,
6909,1,,1530055531,2,74,16547,What skills are needed to succeed at artificial intelligence field?,"deep-learning,ai-basics,programming-languages,soft-question",2,3,,,,
6910,2,,1530059264,3,,8680,,,,1,,6909,,
6911,2,,1530067900,1,,15935,,,,0,,6909,,
6912,2,,1530068023,0,,15935,,,,0,,6903,,
6913,2,,1530068958,1,,15935,,,,1,,6908,,
6914,1,,1530069010,1,65,9941,How does this sigma work?(Harris algorithm),math,0,0,,,1532260179,
6915,2,,1530069446,0,,15935,,,,0,,6890,,
6916,1,6950,1530069751,1,90,16548,Limits of artificial emotional intelligence?,"philosophy,agi,ethics,theorics,confidence",2,4,1,,,
6920,1,6935,1530116266,2,40,16561,What beginner-friendly machine learning method should I use to make teams for my pickup ultimate frisbee club fairly balanced?,"machine-learning,ai-design,training,ai-basics,getting-started",1,0,1,,,
6921,1,7121,1530129203,1,29,12273,Normalization for well known data sets like coco-text and total text data set,"computer-vision,datasets",2,0,,,,
6922,2,,1530132101,1,,9062,,,,3,,6921,,
6923,1,6924,1530137964,2,42,16565,Number of Neuron in Q-Learning of Chess,"neural-networks,reinforcement-learning,q-learning",1,0,,,,
6924,2,,1530143117,3,,8448,,,,3,,6923,,
6925,2,,1530144980,0,,16566,,,,0,,5011,,
6926,1,7023,1530147652,4,105,16569,Wrong usage of 'Pose' in Matrix Capsules with EM?,"neural-networks,deep-learning,computer-vision",2,0,1,,,
6927,1,,1530166995,3,58,1671,Google's Principles of Artificial Intelligence,"philosophy,ethics,logic,theorics,google",2,1,4,,,
6928,1,6939,1530167157,1,32,16574,n * one_hot VS n_hot encoding for modeling input layer for a card game,"neural-networks,machine-learning",1,0,,,,
6929,2,,1530171796,1,,15919,,,,0,,5453,,
6930,2,,1530174739,0,,11571,,,,0,,6927,,
6931,1,6945,1530179106,2,21,16579,Structured lighting basic principles for depth mapping,computer-vision,1,0,,,,
6932,1,,1530180467,3,88,2557,"How can we specify AI field, respect to job positions?","machine-learning,soft-question,profession",2,0,2,,,
6933,1,,1530185691,2,21,16582,How to quantify the reflectance in an image?,computer-vision,1,2,,,,
6934,1,6936,1530190050,1,42,14801,Convolutional neural nets and reduction of the layers,"deep-learning,convolutional-neural-networks",2,0,,,,
6935,2,,1530190098,0,,13360,,,,1,,6920,,
6936,2,,1530198094,3,,16101,,,,1,,6934,,
6938,2,,1530204882,3,,16101,,,,0,,1851,,
6939,2,,1530206514,0,,16101,,,,0,,6928,,
6940,2,,1530216942,1,,9062,,,,0,,6934,,
6941,2,,1530218290,0,,15935,,,,1,,5110,,
6942,2,,1530219762,3,,15935,,,,0,,6932,,
6943,2,,1530222111,1,,15935,,,,0,,6933,,
6944,2,,1530222983,0,,15935,,,,0,,4778,,
6945,2,,1530223756,1,,15935,,,,1,,6931,,
6946,1,,1530223835,1,42,16591,Deep learning model (LSTM) with temporal and non temporal attributes,"deep-learning,deep-network,recurrent-neural-networks,prediction,lstm",0,0,,,,
6947,2,,1530226407,2,,11571,,,,0,,6932,,
6948,2,,1530234316,0,,15935,,,,1,,6902,,
6949,2,,1530234723,0,,15935,,,,1,,6916,,
6950,2,,1530239822,0,,2193,,,,1,,6916,,
6951,2,,1530240309,0,,15935,,,,0,,6852,,
6952,1,,1530245354,3,45,9947,CNN's vs Densely Connected NN's,"neural-networks,machine-learning,convolutional-neural-networks",1,0,1,,,
6953,1,,1530246717,5,458,16597,Why does Monte Carlo work when a real opponent's behavior may not be random,monte-carlo-tree-search,3,3,,,,
6954,2,,1530248943,0,,13088,,,,0,,6953,,
6955,2,,1530250227,1,,1641,,,,7,,6953,,
6956,2,,1530256242,0,,15935,,,,6,,6952,,
6959,1,6960,1530265918,2,50,7800,How to use Machine Learning with simple games?,"machine-learning,deep-learning,game-ai,javascript",1,1,1,,,
6960,2,,1530272208,1,,1847,,,,2,,6959,,
6961,1,,1530306228,3,50,16609,Structure of LSTM RNNs,"neural-networks,recurrent-neural-networks,lstm",1,2,,,,
6962,2,,1530323478,1,,16612,,,,1,,6855,,
6965,1,,1530344269,2,83,9947,Can AI solve jumbled words?,"natural-language-processing,world-knowledge",1,3,,,,
6966,2,,1530347020,3,,15935,,,,4,,6965,,
6967,2,,1530347993,1,,16606,,,,0,,6139,,
6968,1,,1530384750,1,62,13053,"What is a ""generalized"" machine learning algorithm?","machine-learning,algorithm",3,1,,,,
6969,2,,1530385006,-1,,15935,,,,0,,6968,,
6970,2,,1530385740,0,,15935,,,,0,,6961,,
6971,2,,1530385978,0,,9947,,,,0,,6968,,
6972,1,6974,1530392352,0,38,16628,Using CNN to identify buildings from aerial images,convolutional-neural-networks,1,2,,,,
6973,1,,1530403258,0,22,16630,How can a wearable device/fitness bands identify movement patterns?,"machine-learning,ai-basics,pattern-recognition",0,0,,,,
6974,2,,1530405348,0,,15935,,,,0,,6972,,
6975,1,,1530413729,3,82,1581,Can Artificial Being learn despite a lack of self-awareness?,"intelligent-agent,reference-request,sense,self-awareness",1,2,,,,
6976,2,,1530415424,0,,15935,,,,0,,5461,,
6977,1,,1530422293,1,40,16633,What YOLO algorithm can I use for images with noise as I will implement it in real time,"machine-learning,deep-learning,tensorflow",1,0,,,,
6978,1,,1530423673,5,74,16634,Predicting Human Level Artificial Intelligence,"agi,human-like,soft-question",1,0,1,,,
6979,2,,1530428243,1,,11571,,,,0,,6975,,
6980,2,,1530435832,1,,1581,,,,0,,6903,,
6981,2,,1530478398,1,,11571,,,,0,,5990,,
6982,1,6983,1530481643,6,232,11584,Why does DQN require two different networks?,"reinforcement-learning,q-learning,dqn",1,0,1,,,
6983,2,,1530486744,6,,1847,,,,1,,6982,,
6984,2,,1530499566,1,,15935,,,,0,,6977,,
6985,1,,1530499899,1,30,15935,What are some important results regarding the complexity of training neural networks?,"convolutional-neural-networks,reference-request",0,1,,,,
6986,1,,1530506716,1,24,16654,"Restoration of localized damaged areas (time signals, but guess also applicable to images)","neural-networks,training",1,1,,,,
6987,2,,1530511434,1,,15935,,,,1,,6986,,
6988,2,,1530511681,0,,15935,,,,0,,1485,,
6989,2,,1530526112,1,,1671,,,,1,,6978,,
6990,1,6999,1530550604,3,51,16343,Matrix Dimension for Linear regression coefficients,"machine-learning,linear-regression",2,6,,,,
6991,2,,1530553791,1,,9947,,,,8,,6990,,
6992,2,,1530562242,0,,15935,,,,0,,5193,,
6993,2,,1530563340,2,,16663,,,,0,,2637,,
6994,1,,1530579563,2,33,16669,What techniques to explore for dynamic clustering of documents (emails)?,"unsupervised-learning,soft-question",1,2,,,,
6995,1,,1530580389,1,20,9941,Simple question about HS algorithm's formul(Optical flow),"algorithm,math",0,1,,,,
6996,1,,1530584124,2,33,16671,Neural network architecture for line orientation prediction,convolutional-neural-networks,1,5,,,,
6997,1,7006,1530589404,5,113,16672,What's a good resource for getting familiar with reinforcement learning?,"reinforcement-learning,getting-started",4,0,2,,,
6998,2,,1530590631,2,,15935,,,,7,,6997,,
6999,2,,1530591152,1,,16101,,,,1,,6990,,
7000,1,,1530597333,2,84,16674,Regarding Yolo and Keras,"convolutional-neural-networks,image-recognition,object-recognition,implementation",1,0,,,,
7001,2,,1530601421,3,,15935,,,,3,,7000,,
7003,1,,1530613412,1,28,16678,Why do we have to solve MDP in each iteration of Maximum Entropy Inverse Reinforcement Learning?,"machine-learning,reinforcement-learning",0,0,,,,
7004,2,,1530614668,1,,16497,,,,0,,6997,,
7005,2,,1530622186,3,,2444,,,,0,,6997,,
7006,2,,1530625237,2,,16101,,,,0,,6997,,
7007,2,,1530627238,0,,14749,,,,0,,6968,,
7008,1,,1530646657,3,206,16383,CNN with OpenCV,"deep-learning,convolutional-neural-networks,tensorflow",5,2,,,,
7009,2,,1530659982,0,,9062,,,,0,,6903,,
7010,2,,1530660466,0,,9062,,,,0,,6770,,
7011,2,,1530661842,0,,15935,,,,3,,7008,,
7013,1,,1530669192,3,47,11571,Why has the General problem solver failed?,heuristics,1,0,,,,
7014,2,,1530670160,4,,16101,,,,2,,7008,,
7015,2,,1530670269,1,,15935,,,,0,,7013,,
7016,2,,1530670798,0,,16343,,,,0,,6903,,
7018,1,7034,1530676225,4,94,16685,How good is facial recognition exployed in public surveillance,"image-recognition,facial-recognition",2,2,,,,
7019,2,,1530678508,0,,15935,,,,0,,6770,,
7021,1,,1530697976,5,158,4199,Is the smartest robot more clever than the stupidest human?,"reasoning,intelligence",6,4,,,,
7022,2,,1530698330,0,,16687,,,,0,,3156,,
7023,2,,1530702211,2,,16689,,,,0,,6926,,
7024,1,7026,1530705877,2,37,16690,Automatic image classification,"neural-networks,datasets",1,0,0,,,
7025,1,,1530725787,2,92,16343,Is Christopher Bishop’s “Pattern Recognition and Machine Learning” out of date in 2018?,"machine-learning,pattern-recognition,reference-request",1,2,,,,
7026,2,,1530726246,2,,15935,,,,0,,7024,,
7027,1,7028,1530732327,4,1117,16694,Do we know what the units of neural networks will do before we train them?,"backpropagation,neurons",1,0,0,,,
7028,2,,1530741769,8,,1847,,,,1,,7027,,
7029,2,,1530743652,1,,16355,,,,8,,7021,,
7030,2,,1530744149,2,,4302,,,,3,,7021,,
7031,2,,1530748551,-2,,15935,,,,2,,7021,,
7032,1,,1530751002,1,22,15391,Why is exact inference in bayesian network both NP-hard and P-hard?,"problem-solving,bayes",1,0,,,,
7033,1,7036,1530755788,2,32,16702,Are there any Neural network benchmarks(forward-pass speed) around?,"convolutional-neural-networks,computer-vision,feedforward",1,0,,,,
7034,2,,1530756688,1,,4302,,,,4,,7018,,
7035,2,,1530757116,1,,16101,,,,0,,6996,,
7036,2,,1530757452,1,,16101,,,,0,,7033,,
7037,2,,1530766771,0,,16708,,,,0,,3156,,
7038,2,,1530773390,2,,1581,,,,0,,7008,,
7039,2,,1530778765,2,,1671,,,,4,,7021,,
7040,2,,1530778828,1,,9947,,,,1,,7021,,
7041,2,,1530786564,0,,7800,,,,0,,7008,,
7042,1,,1530790937,5,89,4199,An AI that asks questions?,"strong-ai,chat-bots",4,1,3,,,
7043,2,,1530812887,2,,5763,,,,0,,7042,,
7044,1,,1530812966,8,148,16715,Beyond neural networks?,"neural-networks,convolutional-neural-networks,recurrent-neural-networks",4,3,3,,,
7045,2,,1530828948,1,,15935,,,,0,,7042,,
7046,2,,1530829284,1,,15935,,,,0,,7044,,
7048,1,,1530841380,1,17,10167,How to visualize/interpret text prediction model results?,"prediction,lstm,performance,graphs",0,0,,,,
7049,1,7050,1530842243,1,48,16720,DQN input representation for a card game,"reinforcement-learning,dqn",1,0,,,,
7050,2,,1530851927,3,,7496,,,,8,,7049,,
7051,1,7492,1530852134,3,69,16724,Representing inputs and outputs for a card game neural network,"neural-networks,reinforcement-learning,game-ai",1,2,,,,
7052,2,,1530855393,1,,16101,,,,5,,7044,,
7053,2,,1530867585,1,,1581,,,,1,,7042,,
7054,1,,1530876366,1,29,16678,Gradient descent update,"machine-learning,reinforcement-learning,gradient-descent",1,0,,,,
7055,2,,1530893230,3,,16101,,,,0,,7054,,
7056,2,,1530894806,0,,4302,,,,0,,6899,,
7057,1,7064,1530899425,2,29,14913,"Taking into consideration ""Number of Steps"" in RL","machine-learning,reinforcement-learning",1,0,,,,
7058,2,,1530899888,0,,4302,,,,0,,7044,,
7060,2,,1530903600,0,,4302,,,,0,,5577,,
7061,1,7071,1530906231,2,36,16734,Training Multi class classification (One-vs-all) on Neural network,neural-networks,2,0,,,,
7062,2,,1530909040,2,,15935,,,,0,,7061,,
7064,2,,1530909662,3,,1847,,,,0,,7057,,
7065,2,,1530916413,2,,16737,,,,0,,5322,,
7067,2,,1530938509,0,,16741,,,,0,,5769,,
7069,2,,1530941164,0,,16741,,,,0,,5107,,
7070,1,,1530944437,1,17,16744,Python:Collaborative Filtering-How to find correlation using multiple variable,python,0,0,,,,
7071,2,,1530970593,1,,16101,,,,5,,7061,,
7072,2,,1530971277,1,,4302,,,,0,,2810,,
7073,1,,1530973531,3,48,15294,Could an AI be built to learn based of interaction with a human?,"machine-learning,ai-basics,unassisted-learning,theorics",3,0,,,,
7074,2,,1530984727,2,,16751,,,,1,,7073,,
7075,2,,1530996847,1,,33,,,,0,,7042,,
7076,2,,1530997209,3,,33,,,,2,,7073,,
7077,2,,1530997604,0,,33,,,,0,,5322,,
7078,2,,1531006727,1,,4302,,,,0,,3258,,
7079,1,,1531012340,5,126,4302,What topologies are largely unexplored in machine learning?,"topology,connectivity,structure,feedback,graph-theory",1,5,4,,,
7080,2,,1531013719,2,,16207,,,,0,,6182,,
7081,1,,1531017332,1,40,16755,AI to recognize keyword in a phrase within a context,"machine-learning,search",1,3,,,,
7082,1,7083,1531017961,2,34,11584,Convergence in multi-agent environment,"q-learning,multi-agent-systems,dqn",1,0,,,,
7083,2,,1531026186,3,,1847,,,,6,,7082,,
7084,2,,1531039288,1,,16715,,,,1,,7073,,
7085,2,,1531039860,1,,1581,,,,0,,7081,,
7086,1,7087,1531040986,2,39,16720,Can DQN announce it has things in its hand in a card game?,"reinforcement-learning,dqn",1,7,,,,
7087,2,,1531046876,4,,1847,,,,1,,7086,,
7088,1,7089,1531058817,2,58,16199,How to choose an activation function?,neural-networks,2,0,,,,
7089,2,,1531064671,4,,16101,,,,3,,7088,,
7090,1,7238,1531076136,3,100,16687,Can LSTM Nets be speed up by GPU?,"tensorflow,keras,lstm",2,0,,,,
7091,2,,1531088457,6,,12630,,,,3,,7090,,
