Id,Reputation,CreationDate,DisplayName,LastAccessDate,Location,Views,UpVotes,DownVotes,AccountId
5338,1,1486523567,ydaha,1486523567,"Paris, France",0,0,0,3608098
5339,1,1486535478,achuth pv,1487369723,"Mumbai, Maharashtra, India",0,0,0,6161435
5340,1,1486542225,PJ_,1486542225,,0,0,0,3987259
5341,1,1486542525,moritz,1486542525,"Kassel, Deutschland",0,0,0,10208554
5342,1,1486545561,Nathan Davey,1486545561,,0,0,0,10208846
5343,1,1486546675,Jackson,1486546675,"Nairobi, Kenya",0,0,0,6242092
5345,101,1486548668,m01,1486550430,,0,0,0,1360719
5346,1,1486549448,Aaron,1497514344,"Seaside, CA, United States",0,0,0,4954494
5347,1,1486555753,Asli Gizem Baysal,1486555753,"Istanbul, ?stanbul, Turkey",0,0,0,10209362
5348,101,1486557764,user3272686,1486557764,,0,0,0,3967059
5349,1,1486559230,blueboy21,1528689969,"?stanbul, Türkiye",0,0,0,8749128
5350,1,1486571074,evenstar,1534888917,"Allahabad, Uttar Pradesh, India",0,0,0,10210712
5353,1,1486585295,J.Doe,1486585295,,0,0,0,10090646
5354,1,1486586817,user5354,1486673206,,0,0,0,10212027
5355,1,1486587522,Saif,1486596448,,0,0,0,10212150
5357,101,1486598043,Macistador,1486598043,Paris / Bucarest,0,0,0,2851454
5358,101,1486606553,Shawn Baek,1487856054,"Seoul, South Korea",1,0,0,6514128
5359,1,1486608281,Тимофей Черников,1500267912,,0,0,0,7630488
5360,101,1486608380,zlobi.wan.kenobi,1496969334,,2,0,0,1897640
5361,1,1486611445,user148600,1486611445,,0,0,0,10214461
5362,1,1486614344,Musa Kalayc?,1486614344,,0,0,0,4651150
5363,101,1486614737,Feng Wang,1505963672,"Berlin, Germany",0,0,0,1592204
5364,1,1486614790,chandima,1486614790,Sri Lanka,0,0,0,5409062
5365,1,1486618603,IPPOKRATIS KARAKOTSOGLOU,1486702660,,0,0,0,429880
5366,1,1486619263,kontaro,1486619263,,0,0,0,10215792
5367,1,1486619310,Matt,1486619310,,0,0,0,6716988
5368,1,1486625043,DavidO,1486625043,,0,0,0,10216424
5369,1,1486627957,Tooru Minatori,1486627957,"Toronto, Ontario, Ca-na-?a",0,0,0,10216743
5370,1,1486630986,WorWin,1486630986,New Mexico,0,0,0,4675686
5371,1,1486633163,Masterixx,1486634126,,0,0,0,10087215
5372,11,1486636642,Kamen Zhekov,1488933140,,2,0,0,7369037
5373,1,1486640600,scottdrussell,1486640600,"Sydney, AU",0,0,0,7117654
5374,1,1486641704,J.C. Venning,1486641704,"London, United Kingdom",0,0,0,10217876
5375,1,1486642933,Adam Bailey,1486963372,,0,0,0,6502656
5376,101,1486653306,Elias Fazel,1486654332,"Nashville, TN, United States",0,0,0,6552102
5377,1,1486662058,MrJagaloon,1486676495,,0,0,0,9783001
5378,101,1486662855,baskin,1486662855,,0,0,0,30260
5379,1,1486668420,Azure_Cruzader,1486668420,,0,0,0,10219477
5380,1,1486672372,ZhangTengyuan,1486672372,,0,0,0,7872365
5381,101,1486674786,johanvs,1486674786,"Paris, France",0,0,0,4199067
5382,21,1486674827,rarman555,1486674827,,1,0,0,10220302
5383,19,1486678511,honeyyy,1486678511,,0,0,0,10220668
5384,1,1486678604,HanenO,1494320191,,1,0,0,8220056
5385,1,1486680102,Aman Goyal,1486711264,"Gurgaon, Haryana, India",0,0,0,2396673
5386,1,1486681291,Marco,1486681291,"Munich, Germany",0,0,0,9411657
5387,1,1486681611,A. Abrams,1492233359,,0,0,0,7741267
5389,101,1486687116,Shekhar Rai,1486687116,"Lalitpur, Nepal",0,0,0,7634558
5390,101,1486694636,Rock Balbao,1486694636,India,0,0,0,3948198
5391,101,1486705276,Anwar,1486789577,Planet Earth,0,0,0,1031680
5392,1,1486712166,Nanyin,1535744458,TechnoCore,0,0,0,8447958
5393,1,1486715427,glowffin,1486715427,,0,0,0,10224484
5394,1,1486727309,Julz,1518780163,,0,0,0,10225535
5395,1,1486727568,Czenek,1486727568,Czech Republic,0,0,0,1608336
5396,1,1486746859,user3809830,1505541285,,0,0,0,4708510
5397,101,1486756816,Nassim Ben,1487381872,Belgium,2,0,0,9614270
5398,26,1486757552,Tayyebi,1532292289,Iran,1,0,0,4737820
5399,1,1486759632,Tris,1486759632,Kuala Lumpur Federal Territory of Kuala Lumpur Malaysia,0,0,0,10226928
5401,101,1486760333,Rana Depto,1488604703,"Dhanmondi, Dhaka, Dhaka Division, Bangladesh",0,0,0,8006842
5402,1,1486775557,Fly_7113,1486775557,"Trieste, TS, Italia",0,0,0,8961975
5404,1,1486777215,Marti bayo Alemany,1486780611,,0,0,0,10228254
5405,1,1486777294,Kaynaat Singh,1486777294,"Bangalore, Karnataka, India",0,0,0,10067753
5406,1,1486779053,David Khosid,1517651558,"London, United Kingdom",0,0,0,80477
5407,1,1486784392,Geo George,1486784392,"kochi, india",0,0,0,9949464
5408,1,1486791185,mipicdev,1486791185,,0,0,0,6260273
5409,1,1486793141,shudent,1486793141,,0,0,0,7715897
5410,1,1486793730,Jamie Nicholl-Shelley,1486793730,"Albox, Spain",0,0,0,5545972
5411,1,1486794048,M.alsharif,1486794048,,0,0,0,10229568
5412,1,1486796828,Gokula Khanal,1487541495,"Myitkyina, Kachin, Myanmar (Burma)",0,0,0,10227111
5413,1,1486800442,Alfie Barton,1486800442,,0,0,0,6433549
5414,1,1486805281,Roger,1486805281,,0,0,0,8142037
5415,1,1486809186,Omar Abdeldayem,1486809186,,0,0,0,8753635
5416,121,1486809342,Snow bunting,1488319159,,0,0,0,6994164
5417,1,1486820719,Jphex,1486820719,,0,0,0,10231334
5418,1,1486833762,Simon,1487412003,,0,0,0,9205059
5419,1,1486839511,shiva,1486839511,,0,0,0,5658929
5420,1,1486844311,Keval,1488671168,"Mumbai, Maharashtra, India",0,0,0,8272889
5421,101,1486847275,dpk,1521069083,"Chennai, Tamil Nadu, India",0,0,0,4447765
5422,101,1486850563,Mukesh M,1504769867,Nepal,0,0,0,6790154
5423,111,1486856888,lalala,1535016403,,1,0,0,6163761
5424,1,1486859284,EL DOMINANTE,1486859284,,0,0,0,10233253
5425,1,1486865237,Abbraxas,1521693603,Germany,0,0,0,5265019
5426,1,1486866039,user415593,1486866039,,0,0,0,10233630
5427,1,1486869712,Thiago Ricieri,1486869712,"Curitiba, Brazil",0,0,0,1498813
5428,1,1486873025,A. Smith,1486873025,,0,0,0,10226060
5429,1,1486880234,Stefan,1486880234,The Internet,0,0,0,6075069
5430,101,1486903135,R_Kapp,1486903135,New Hampshire,0,0,0,6326289
5431,1,1486903833,DrewM,1486903833,,0,0,0,10236293
5432,1,1486906001,the electronics show,1486907256,,0,0,0,8179519
5433,1,1486909475,Clay,1486924470,,0,0,0,9644957
5434,11,1486921837,Stefanio,1523791480,,0,0,0,8687515
5435,1,1486922309,???,1486922309,,0,0,0,10167767
5436,1,1486929780,Hashes,1490249074,United Arab Emirates,0,0,0,3055093
5437,1,1486930890,Jame Leung,1486930890,Hong Kong,0,0,0,2725338
5438,1,1486931930,L. Lt.,1486931930,,0,0,0,10220420
5439,101,1486932271,destenson,1486932271,"San Diego, CA",0,0,0,2193815
5440,1,1486934367,Dhruv Verma,1486937704,,0,0,0,10238376
5441,1,1486935448,user5441,1487546946,,0,0,0,10238455
5442,1,1486936490,Stefan Dolezel,1533519581,Germany,0,0,0,7919678
5443,1,1486937364,B Sai Ashish,1529373167,,0,0,0,8603205
5444,1,1486940123,Mannu Sanghi,1486961951,"Hyderabad, Telangana, India",0,0,0,6340795
5445,1,1486943308,Cyborgsri,1519778574,"Karur, Tamil Nadu, India",0,0,0,10126787
5446,1,1486946869,Praveen R,1486946869,"Kochi, Kerala, India",0,0,0,361739
5447,1,1486947387,An?e,1487552174,,0,0,0,7635092
5448,1,1486947729,kontaro,1487203768,"Valparaíso, Chile",0,0,0,10051176
5451,101,1486953765,Raymond Timmermans,1508474865,"Soest, Netherlands",0,0,0,8214080
5452,1,1486957847,J.Angelo,1486957847,"Kumasi, Ashanti Region, Ghana",0,0,0,10240760
5453,1,1486963484,Thomas Slaughter,1486963484,,0,0,0,6320133
5454,1,1486963815,Rahul Raj,1521867544,"Gaya, Bihar, India",0,0,0,10223726
5455,1,1486971841,XcodeburpX,1486982570,"Kraków, Poland",0,0,0,9968298
5456,1,1486974367,MAULIK MODI,1486974367,"Ahmadabad, Gujarat, India",0,0,0,5959978
5457,1,1486978447,Layray,1486978447,USA,0,0,0,3641533
5459,101,1486987010,ponies,1487827592,"Northern California, CA, United States",0,0,0,1593039
5460,101,1486987234,leonardo_assumpcao,1486987234,Brazil,0,0,0,2355367
5462,101,1486990844,James K,1531774550,United Kingdom,0,0,0,3115001
5463,1,1486991032,leonidas,1486991032,,0,0,0,7550769
5465,1,1486996053,SeanTech,1486996053,,0,0,0,1134164
5466,1,1487011541,shengshan zhang,1517859009,"Hangzhou, Zhejiang, China",0,0,0,7479759
5467,1,1487020411,SarSchl,1487020411,,0,0,0,9996577
5468,101,1487023984,LaboPie,1505188781,,0,0,0,4697067
5469,1,1487027133,Katari Saraswathi,1497562666,,0,0,0,10246454
5470,101,1487028158,Hironsan,1487028158,日本 Tōkyō,0,0,0,9756756
5471,1,1487032041,Vycanis,1487032041,"Tangier, Tangier-Tetouan, Morocco",0,0,0,9658382
5472,1,1487036054,Mimix,1487296560,,0,0,0,3875359
5473,1,1487036970,antonellaschiavoni,1530070579,,0,0,0,8321276
5474,1,1487040733,Dinul Ahmed,1491521978,,0,0,0,7940278
5475,101,1487040733,Bhavik Ambani,1487040733,"Bangalore, Karnataka, India",0,0,0,347553
5477,1,1487046237,Sklan,1498497098,,0,0,0,10248524
5478,1,1487048930,user204889,1530883957,,0,0,0,515352
5479,1,1487052484,Anderson de Q. Pontes,1487052484,,0,0,0,10249520
5480,1,1487053497,Leonardo Lima,1487053497,"Belo Horizonte - Minas Gerais, Brasilien",0,0,0,7753770
5481,101,1487059785,Seeta Somagani,1487059785,"Princeton, NJ, United States",0,0,0,2116657
5482,101,1487062939,Vic Nicethemer,1487062939,,1,0,0,530433
5483,1,1487063901,Andreea Gheata,1487063901,,0,0,0,10250719
5485,1,1487079432,Rigel Forneris Dos Santos,1487079432,,0,0,0,10251957
5486,1,1487080581,Matt,1487080581,,0,0,0,9164405
5488,1,1487089250,Maduranga Rathnamalala,1487090894,,1,0,0,10252600
5489,1,1487090760,Bhargav Upadhyay,1532302160,,0,0,0,6227108
5490,1,1487101404,MAYUR KUMBHAR,1487101404,"Pune, Maharashtra, India",0,0,0,7490232
5491,101,1487102884,Jeff Lewis,1500040730,,0,0,0,288900
5493,1,1487107608,silvestrelosada,1487637474,"León, Espa?a",0,0,0,1381795
5494,101,1487110035,Vasqi,1487110035,"Centreville, VA, United States",0,0,0,4329994
5495,101,1487110982,Sashi,1533920620,Singapore,0,0,0,8361059
5496,101,1487121437,Siba Mishra,1531181633,India,0,0,0,4925330
5497,101,1487121730,Sabir Khan,1487121730,India,0,0,0,4764104
5498,1,1487126414,Maxime,1487885082,France,0,0,0,61299
5499,1,1487129453,lopes,1487203812,,0,0,0,9447229
5500,101,1487129547,Masivuye Cokile,1490590808,"Cape Town, Western Cape, South Africa",0,0,0,4978487
5501,101,1487131192,Alejandro Teixeira Mu?oz,1487131192,"Madrid, Espa?a",0,0,0,4443586
5502,1,1487132372,user5502,1487132372,,0,0,0,10257228
5503,16,1487133539,nehalem,1514948052,,0,0,0,5325559
5504,1,1487134371,Novan.prog,1487134371,"Kadipaten, Kabupaten Majalengka, Jawa Barat, Indonesia",0,0,0,8311512
5505,1,1487140540,Storm,1499829943,"Québec City, QC, Canada",0,0,0,3286329
5506,1,1487144004,Chuck,1487241784,,0,0,0,10258648
5507,1,1487146610,Nishit Mengar,1487146610,,0,0,0,8916882
5508,1,1487146695,M. Murphy,1487146695,"North Carolina, United States",0,0,0,6180996
5509,1,1487152167,Micha,1487593032,,0,0,0,10259452
5510,1,1487164384,Astro Boy,1487173828,New York,0,0,0,5446640
5511,101,1487173112,SnakeFcz,1511487118,"Chennai, Tamil Nadu, India",0,0,0,10138633
5512,1,1487176805,hairuo,1487176805,China,0,0,0,550334
5513,1,1487177601,AnhNT,1487177601,,0,0,0,6930163
5514,1,1487178308,Dumblearner,1487179461,"Kokrajhar, Assam, India",0,0,0,9176507
5515,1,1487179347,Hao Qin,1487179347,"Dallas, TX, United States",0,0,0,5424842
5516,1,1487182139,brandon,1487340324,,0,0,0,311458
5518,101,1487196512,singh.indolia,1493761509,"Gurugram, Haryana, India",0,0,0,8973677
5519,101,1487203933,LRDPRDX,1523171798,Budker Institute of Nuclear Physics,0,0,0,9480090
5520,1,1487207031,Vasanth,1487207031,"Tamil Nadu, India",0,0,0,215327
5521,101,1487210298,CodeGench,1487210298,,0,0,0,6754365
5522,1,1487211231,Noel,1487211231,,0,0,0,10264925
5523,1,1487216549,Klisóstom,1487216549,"Natal, RN. Brasil.",0,0,0,5072036
5524,1,1487217479,Aviv Liberman,1487217479,,0,0,0,2244127
5525,101,1487218510,Jijo Cleetus,1494988630,"Cochin, Kerala, India",0,0,0,10203507
5526,1,1487227678,Zachary Johnson,1488893217,,0,0,0,8042132
5527,8,1487227796,t_tsekov,1496720760,Bulgaria,1,0,0,2463142
5528,101,1487228700,Clément F,1509071777,"Paris, France",0,0,0,4716914
5529,1,1487230197,Keith Mort thedude3610,1487230197,,0,0,0,9198769
5530,1,1487240922,AnkilP,1487240922,,0,0,0,2570810
5532,1,1487248388,Jose G. Espinoza,1487248388,San Francisco Bay Area,0,0,0,1941721
5533,41,1487249381,Moon,1515323687,,0,0,0,10267775
5534,46,1487249588,stustd,1487249588,,1,0,0,10268986
5535,11,1487250162,stustd,1487801439,,2,0,0,1133930
5536,1,1487250306,wesley Wang,1487250306,,0,0,0,4941188
5537,1,1487258919,M.A. Hilaly,1487258919,PID 1,0,0,0,10269491
5539,101,1487261860,Venkatesh Muniyandi,1487261860,"Seattle, WA, United States",0,0,0,5574884
5540,1,1487268795,Kajal Puri,1487268795,,0,0,0,7993641
5541,1,1487271234,92Sanki,1494537030,,0,0,0,8170746
5542,1,1487278930,charleslu,1509829550,"Stanford, CA",0,0,0,4116488
5543,1,1487293727,The Apprentice,1487293727,,0,0,0,3776725
5544,1,1487295516,Blair Hoysted Reaper,1487295516,,0,0,0,5758303
5545,101,1487296064,ifma,1487296064,"Darmstadt, Germany",0,0,0,5321978
5546,1,1487301677,Patrick Tuite,1487309688,,0,0,0,10273526
5547,1,1487304307,Akash9198,1487304307,,0,0,0,9305677
5548,1,1487304551,DMolloy,1528772353,Berlin,0,0,0,1499023
5550,1,1487310306,Yashmnash,1535158210,,0,0,0,10248744
5551,1,1487316949,ALGORITMOS MX,1487869833,,0,0,0,10274066
5552,1,1487318978,Maria Brito,1487318978,,0,0,0,10275188
5553,1,1487319700,raj-,1487319700,,0,0,0,7945043
5554,1,1487319734,A Mere Pigeon,1487319734,,0,0,0,7764019
5555,1,1487320495,Exclusiv Dkpro,1487333024,"Thohoyandou, South Africa.",0,0,0,8027199
5556,1,1487335146,user415738,1513768979,,0,0,0,10235779
5557,11,1487349876,subin sahayam,1498411988,"Tamil Nadu, India",1,0,0,8895421
5559,101,1487358350,Wei Yuang Hsu,1534128080,Taiwan,0,0,0,1128581
5560,1,1487382765,theraven,1487382765,,0,0,0,10138122
5561,101,1487386323,Koen vd H,1525426556,,0,0,0,10278548
5562,101,1487388106,smeeb,1495764679,,0,0,0,4973546
5563,1,1487400747,LogicalDensity,1487400747,,0,0,0,10280709
5564,101,1487404522,Pablo,1487404522,Argentina,0,0,0,67408
5565,1,1487409590,user139544,1487409590,,0,0,0,10281353
5566,1,1487415531,Peter Krejzl,1527763357,Czech Republic,0,0,0,7026336
5567,1,1487418807,Shiraz,1487418807,,0,0,0,5543878
5568,1,1487422950,user5568,1487422950,,0,0,0,10282151
5569,1,1487423544,user5569,1526537338,,0,0,0,10012163
5570,101,1487428099,Mateusz Grotek,1487428099,"Banbury, United Kingdom",0,0,0,2844344
5571,1,1487451243,Rhedo,1487452164,,0,0,0,10283574
5572,1,1487463325,skan,1488770492,,0,0,0,10228501
5573,1,1487465039,binProg,1487465039,"Melbourne, Victoria, Australia",0,0,0,4457847
5574,1,1487465574,user179937,1487465574,,0,0,0,10284365
5575,1,1487465744,Tom Smale,1487468565,,0,0,0,8746390
5576,1,1487466773,Biranjan,1520407517,"Helsinki, Finland",0,0,0,8234602
5577,1,1487471634,user5577,1487471634,,0,0,0,10284869
5578,101,1487472742,Zoe,1507086902,"London, United Kingdom",0,0,0,6263578
5579,101,1487476291,ob1,1487476291,"Scranton, PA",0,0,0,1189476
5580,1,1487477138,jane_doe,1487477138,,0,0,0,10285271
5581,1,1487477306,Narayana Vadapalli,1519694724,,0,0,0,10036059
5582,1,1487478477,user5582,1507136524,,0,0,0,7238304
5583,36,1487490576,Frank Kurka,1526176506,,2,0,0,10193403
5584,1,1487492247,Elizabeth Moreno,1487492247,,0,0,0,9036388
5586,101,1487495238,Sriram,1487495238,"San Francisco, CA, United States",0,0,0,193906
5587,101,1487504713,Paul Michalik,1500164212,"Munich, Germany",0,0,0,196526
5588,1,1487505765,Tim Roberts,1487505765,"Houston, TX, United States",0,0,0,231157
5590,1,1487517029,ingenuine,1496272998,,0,0,0,1627573
5591,106,1487527381,Mohammad nagdawi,1517147139,Malaysia,1,0,0,4250491
5592,1,1487533903,konstant2500,1487533903,"San Francisco Bay Area, CA, United States",0,0,0,10289222
5593,1,1487537573,distantstar,1532129079,,0,0,0,9202978
5595,1,1487541720,lulliezy,1487541720,Kenya,2,0,0,3845379
5596,101,1487549784,B-Scan,1487549784,Croatia,0,0,0,35687
5597,1,1487549809,Dustin Michels,1487549809,,0,0,0,10267200
5598,101,1487555186,Richard Hardy,1487555186,Europe,0,0,0,4441196
5599,1,1487566652,Mihir,1487566652,United States,0,0,0,10287296
5600,101,1487567805,Goldorak84,1487567805,"Montreal, Canada",0,0,0,282870
5601,1,1487567861,Ahmed Raza,1487567861,Pakistan,0,0,0,10292746
5602,101,1487569553,Lissy,1487569553,United Kingdom,0,0,0,953310
5603,1,1487579314,tmm88,1494844144,,0,0,0,5237889
5604,101,1487579464,paultamalunas,1487920151,"Los Angeles, CA, USA",0,0,0,376361
5605,1,1487583686,Hayden Knowles,1487583686,"Auckland, New Zealand",0,0,0,3022113
5606,1,1487583727,prasanna kumar,1487583727,,0,0,0,10260504
5607,101,1487610961,Yohanes Gultom,1487610961,"Jakarta, Indonesia",0,0,0,2093160
5608,1,1487613917,Santanu_Pattanayak,1495954567,"Bangalore, Karnataka, India",0,0,0,10009567
5609,1,1487633184,learner,1487634750,,0,0,0,1381697
5610,101,1487635165,Shivam Chauhan,1488212166,"Pantnagar, India",0,0,0,5085331
5611,1,1487643666,Saptami Ghosh,1487643666,,0,0,0,6137830
5612,1,1487647987,guidev224,1487647987,Morocco,0,0,0,9282570
5613,1,1487648970,Jatin Jawale,1487648970,"Mumbai, Maharashtra, India",0,0,0,10300578
5614,101,1487649111,Jaguir,1487649111,"Kansas City, MO",0,0,0,100742
5615,1,1487649294,user7594653,1487649294,,0,0,0,10293687
5616,1,1487652200,Viktoria Georgiava,1487652200,,0,0,0,10301014
5617,1,1487654113,user2370418,1487654113,,0,0,0,2751028
5618,1,1487654391,Monish S R Bharadwaj,1487654391,,0,0,0,9056797
5619,1,1487655035,user45862,1489925786,,0,0,0,10008856
5620,1,1487656170,Sukuya,1519170526,,0,0,0,10261966
5621,1,1487662982,srishtidh,1487662982,,0,0,0,10271055
5622,1,1487665381,RobW,1487665381,,0,0,0,10164342
5623,101,1487669041,stuchl4n3k,1487669041,"Prague, Czech Republic",0,0,0,243931
5624,1,1487670404,Peter,1488286862,"Edinburgh, United Kingdom",0,0,0,9294689
5626,1,1487675030,Orlando,1487675030,"Vorarlberg, ?sterreich",0,0,0,8914964
5627,1,1487676547,TMG,1487676547,,0,0,0,10303478
5628,101,1487678248,Juan Serrats,1487678248,"Madrid, Spain",0,0,0,2894282
5629,1,1487679869,retrospek,1516518428,Greece,0,0,0,9312051
5630,101,1487680176,tike,1487680176,,0,0,0,2204999
5631,101,1487684560,perfectus,1521886788,"Bengaluru, India",0,0,0,6244224
5632,1,1487689687,Fraser,1487689687,"Calgary, AB, Canada",1,0,0,10304422
5633,101,1487700278,vinod bhandary,1487700278,"Patan, Nepal",0,0,0,5724936
5634,101,1487700353,Akshay Tilekar,1503370327,"Pune, Maharashtra, India",0,0,0,8052516
5635,1,1487701662,Ishwar Chavan,1487701662,"Pune, Maharashtra, India",0,0,0,10305261
5636,1,1487702066,khushbu,1487702066,"Jaipur, Rajasthan, India",0,0,0,5666673
5637,1,1487703968,Elem Leahan,1487703968,,0,0,0,10305560
5638,1,1487723027,Rzm,1487723027,,0,0,0,10307623
5640,1,1487726826,Humberto Tecnoboy,1487726826,,0,0,0,10308004
5641,1,1487741099,Bruno Leandro,1487741099,"Timbó - SC, Brasil",0,0,0,6643716
5642,101,1487741656,Salsero69,1510292140,"Montreal, Canada",0,0,0,296837
5643,11,1487741842,New_Coder,1517681426,,1,0,0,9245509
5644,1,1487753531,D. Benton,1487753531,"Chestertown, MD, United States",0,0,0,10311191
5645,1,1487754372,gadje,1487754372,"London, United Kingdom",0,0,0,10262649
5646,1,1487757546,DGC,1487757546,,0,0,0,10311784
5647,101,1487758836,Dominik Car,1495859538,"Zagreb, Croatia",0,0,0,7622946
5648,1,1487760222,dhandapani harikrishnan,1487760222,"Auckland, New Zealand",0,0,0,5314610
5649,1,1487764852,MatejKr,1487764852,Slovenia,0,0,0,6642447
5650,1,1487771209,Hawk Rong,1504561129,,0,0,0,6392722
5651,1,1487772117,elforce001,1487772117,"Santo Domingo Este, Santo Domingo, Dominican Republic",0,0,0,7873044
5652,1,1487783536,Chris D,1487783536,,0,0,0,6595962
5653,1,1487786796,Manjusha,1487786796,"Kochi, Kerala, India",0,0,0,8898766
5654,1,1487796059,Eklavya,1487796059,,0,0,0,10314945
5655,1,1487799076,Darkoon,1505099416,"Gdańsk, Polska",0,0,0,6339347
5656,1,1487803158,user18646,1487803158,,0,0,0,10315777
5657,141,1487805418,avysk,1516509894,Finland,0,0,0,4508555
5658,1,1487812041,MDivyakanth,1487826511,India,0,0,0,4821202
5659,101,1487813019,Maximilian Ast,1487813019,"Stuttgart, Germany",0,0,0,1581229
5660,101,1487815668,Dishant Rajput,1487815668,India,0,0,0,9313146
5661,118,1487820968,Dmitry Nalyvaiko,1528067491,,1,0,0,10242406
5662,101,1487823150,Peyton B,1501839091,USA,0,0,0,10125428
5663,101,1487824309,Keith,1487824309,,0,0,0,2761707
5664,1,1487827557,yunixc,1487827557,,0,0,0,4895506
5665,101,1487830644,Brian Nickel,1487843021,"Phoenix, AZ",0,0,0,459488
5666,101,1487837288,gizzmole,1507685210,,0,0,0,3477191
5667,1,1487838490,Bino Thomas,1487838490,,1,0,0,10280805
5668,101,1487855039,Amir_P,1487855039,Iran,0,0,0,6756687
5669,1,1487860675,Ejay Rustria,1494413529,Philippines,0,0,0,10312300
5670,1,1487862630,Salehin Rafi,1487862630,Malaysia,0,0,0,5281940
5671,1,1487870741,Rush1810,1487870741,"Nagpur, Maharashtra, India",0,0,0,10322327
5672,101,1487871063,Srinivas Reddy Thatiparthy,1507915778,"Pune, Maharashtra, India",0,0,0,69161
5674,1,1487876689,Ishara Upamal,1527364790,Sri Lanka,1,0,0,5133309
